title,price,description
"
		Veleiro Brasília 23
	",30.000,"<p>Oportunidade!<br><br>Veleiro Brasilia 23 impecável! <br><br>Extremamente seguro e bem cuidado! Pronto para velejadas de cruzeiro, pernoites com conforto e regatas. 1 cama de casal bem espaçosa e 2 de solteiro. <br><br>Motor Mercury 8hp totalmente revisado (motor muito bom e seguro), rádio VHF com antena no topo do mastro, salvatagem completa, conjunto completo com 5 velas (genoas, mestras e storm), duas bombas de porão, uma elétrica (nova) e uma manual. Sistema elétrico revisado, anteparas reforçadas (casco muito forte) <br><br>Itens trocados em 2018 NOVOS: <br><br>GPS/SONAR 3D Garmin Echomap 42DV Chirp, já instalado (o sonar e o gps), com varias funções inclusive alarme de presença de peixe, e alarme de baixa profundidade, mapa garmin atualizado com indicação de obstáculos e planejamento de rota automático. Sonar com imagens em 3D do fundo<br><br>Colchonetes<br>todos os coletes<br>placa solar de 100w e bateria estacionária de 150a (sobra energia)<br>sanitário embutido<br>rádio e caixas de som marinizados<br>cabos<br>escada removível para embarque e desembarque na água<br>churrasqueira em inox<br>fogareiro da nautika (acompanha latas de gás)<br>pia com torneira de água doce (elétrica)<br>tanque de combustível de 10 litros<br>Bimini retrátil feito sob medida<br>Mesa no interior para refeições<br>Tomada 12v e tomadas USB. <br><br>Veleiro para pessoas exigentes. <br><br>Documentos 100%! Em meu nome! Capacidade de 1 + 6 <br><br>Não posso fazer trocas. Veleiro apenas para venda.</p>"
"
		Veleiro Delta 32
	",190.000,"<p>Veleiro Delta 32<br>Ano de construção 1999 <br>Fabricante Delta yacht<br>Projeto Nestor volker Motor Yanmar 3YM 20<br>Rabeta com 20 Hp<br>Guincho elétrico <br>Boiler italiano 20 l elétrico<br>Duas geladeiras<br>Iluminação de led<br>Banco com 3 baterias<br>Placa solar 100w<br>Todas as gaiutas revisadas<br>Verniz novo, 3 jogos de velas, incluindo 3 balões<br>4Catracas Harken<br>Piloto ST2000<br>Cana de leme<br>Fundo OK , feito há 6 meses<br>Elétrica feita há 4 meses, toldo de enrolar na retranca , barco muito bem conservado, Vale a pena visitar .</p>"
"
		Veleiro Oceânico 45 Pés - Bruce Roberts - Aço
	",470.000,"<p>VELEIRO OCEÂNICO 45 PÉS, PARA NAVEGAÇÃO EM MAR ABERTO!!<br>EQUIPADO E MUITO SEGURO PARA GRANDES TRAVESSIAS!!<br>Descritivo:<br>• Ano: 2000<br>• Projeto: Bruce Roberts<br>• Material do casco: Aço<br>• Comprimento: 45 pés<br>• Boca: 4,10 m<br>• Deslocamento: 12 ton<br>• Tripulantes: 01<br>• Passageiros: 07<br>• Pernoite: 08<br>• Camarote Casal: 02<br>• Camarote Solteiro: 01 c/ 3 camas<br>• Banheiro: 02<br>• Tanque Combustível: 600 lt<br>• Tanque de Água: 1.200 lt<br>Motorização:<br>• Yammar 51 Hp<br>• Hélice: Maxprop – embandeirada 3 pás<br>Mastreação:<br>• Mastreação Zenith – Estrudado<br>Navegação:<br>• Catracas Harken<br>• 2 paus de Spinnaker<br>• Leme de Vento Sailomat<br>• Stoppers Spilock<br>• Enrolador de Genoa Profurl<br>• Moitões - Harken e Nautos<br>• Bússola Plastimo<br>Enxoval de Velas North Sails:<br>• 02 Mestras<br>• 01 Staysail<br>• 02 Genoas<br>• 03 Balões<br>• 01 Spinaker<br>• 01 Trysail<br>• 01 Storm Jib<br>Elétrico:<br>• Painel Paneltronics<br>• Inversor 110/220<br>• Gerador Eólico Air Marine<br>• Guincho de Ancora<br>• Freezer e Geladeira<br>Eletrônicos:<br>• Radar - Raymarine<br>• GPS - Raymarine<br>• Tridata – Raymarine<br>• Piloto Automatico - Autohelm<br>• Sonda - Interphase Sea Scout<br>• 2 Rádios VHF - Raymarine<br>• 2 Rádios HF SSB - ICON<br>• Plotter - Raymarine<br>• TV / DVD / Antena<br>• Radio/CD<br>Hidráulica:<br>• Vasos Sanitários Elétricos<br>• Boyler<br>• Bombas de Porão<br>• Bombas de Pressurização<br>• Bombas de Pedal<br>• Misturadores Whale<br>• Dessalinizador<br>Salvatagem:<br>• Balsa Plastimo – 8<br>• Coletes<br>• Boias<br>• EPIRB<br>• Extintores</p>"
"
		Cota De Veleiro Main 34 Pés
	",22.000,"<p>COTA Veleiro Main 34 Pés<br>Cada cota em até 6 vezes, sendo 8 cotas no total<br><br>Nome: ATOBÁ<br>Modelo: Main 34 - Construído por Main Yachts<br>Projetista: Horácio Carabelli<br>Ano de inscrição: 1982<br>Tamanho: 34 pés<br>LOA: 34,28 pés ou 10,45 m<br>LWL: 8,29 m<br>Boca: 3,47m<br>Deslocamento: 4.400 kg<br>Calado: 1,80m<br>Pé direito: 1,80m<br>Capacidade do tanque de água: 80L<br>Capacidade do tanque de combustível: 30L<br>Material do casco: fibra de vidro<br>Data da última pintura de Fundo: ABRIL/2018<br><br>Motor/Modelo: Volvo Penta MD11<br>Potência: 28hp<br>Ano do motor: 1990 revisado em junho/2018<br>Horas de uso: 1.250hs aproximadas<br>Sistema de transmissão: RABETA<br>Vel Cruzeiro: 6,5 kt a 1.800 RPM<br>Vel Máx: 7,5 kt a 2.000 RPM <br><br>Velas:<br>1 Mestra Nova NORTH SAILS<br>2 Genoas NORTH SAILS<br>1 Balão simétrico multicor NORTH SAILS<br>1 Tormentim NORTH SAILS<br><br>MASTREAÇÃO:<br>SLOOP com Espalha-cabos tipo diamante<br>2 CRUZETAS<br>Back Stays Laterais Ajustáveis por RUNNING<br><br>Eletrônicos:<br>Rádio VHF (bom trocar por mais atual)<br>Profundimetro<br>Estação de Vento Raymarine<br>Chartplotter Raymarine com Manual e Carta original<br>Piloto Automático Raymarine ST-2000<br><br>Elétrica:<br>2 Baterias 70A<br>Alternador volvo<br>Luzes de navegação<br>Luzes internas<br>Luz de Cabinas<br>Lanterna 12V conectável no cockpit<br><br>Acessórios:<br>Enrolador de genoa<br>Catracas Self Tailing Wimaq<br>WC Elétrico <br>Vigias e gaiutas em policarbonato<br>Registros trocados em 2018<br>Mangueiras e bombas de porão novas<br>Filtro RACOR reposicionado para mais fácil manutenção<br>Escada de acesso alterada e reinstalada na popa para melhor acesso<br><br>Acomodações:<br>6 beliches no total (conversível para 7 no pernoite), sendo<br>1 para casal na proa<br>2 para solteiros à meia-nau (1 conversível para casal)<br>2 para solteiros ventilados e com iluminação de cortesia própria à popa<br><br>Atracação:<br>Completa<br>Ancoragem: 2 ferros, sendo 1 Bruce e 1 Danforth<br><br>Salvatagem:<br>Obrigatória completa adquirido em MAIO/2018<br><br>Documentação:<br>Área de navegação: Mar aberto<br>Capacidade máxima de tripulantes;<br>8 diurno<br>7 pernoite<br><br>Situação Documental: Regular<br><br>C O T A S POR CONTRATO:<br>Participação Mensal por cotista: R$ 400,00 (cobre marinharia, água, administração, seguro e aluguel de poita)<br>Cada cotista paga o combustível que utilizar.<br>Apenas 8 Cotistas - sendo 1 administrador<br>Veleiro com Base em Ilhabela<br><br>VALOR de CADA COTA:<br>R$ 22.000,00 à vista ou <br>R$ 25.000,00 em 6 parcelas iguais ou em Cartão de Crédito<br><br>4 VÍDEOS:<br>https://youtu.be/mOCYQemMWPE<br><br>https://youtu.be/EZqsWFbR4f0<br><br>https://youtu.be/jflYkhE180U<br><br>https://youtu.be/7AcL3mspxUE</p>"
"
		Aluguel Veleiro 37 Pés Em Ubatuba.
	",900,"<p>O Veleiro com 37 pés ira ficar exclusivamente a sua disposição,<br>Sugiro às famílias e grupos inclusive com crianças um passeio até a ilha Anchieta.<br>Cronograma sugerido:<br>Destino Ilha Anchieta.<br>Saída do saco da Ribeira / Ubatuba às 9 horas, com destino final na Ilha Anchieta.<br>  <br>A caminho podemos visitar lindas praias da região como por exemplo Flamenguinho, Sete Fontes e muitas outras, com acesso apenas de barco.<br>Durante a navegação, se houver interesse, diversas informações sobre a condução da embarcação, ação do vento no funcionamento do veleiro e outras noções básicas de vela poderão ser passadas aos tripulantes.<br> <br>Por volta das 11:30 hs normalmente começa o vento, podemos velejar apenas com a influência da natureza sobre as velas, realizar algumas manobras e na ilha Anchieta desembarcar para conhecer o parque estadual que é muito bonito, existem trilhas, ruínas do presídio, museu marinho, cachoeira, etc...é um lindo aquário para mergulhar com peixes e tartarugas se a visibilidade d água permitir o espetáculo impressiona.<br>   <br>O veleiro está equipado com:<br>Chuveiro interno e outro externo, banheiro, cozinha completa, churrasqueira, caixa de gelo, bote de apoio motorizado para desembarcar nas ilhas, restaurantes e praias.<br>É muito divertido. <br>O Veleiro fica a disposição exclusiva do contratante de 7 a 8 horas / dia.<br>Valor: até 6 pessoas R$ 900,00 / dia (apenas R$ 150,00 / pessoa por um dia inteiro de alegria em alto estilo).<br>Não fazemos pernoite.<br>Inclui:<br>- água, gelo e carvão.<br>- combustível e limpeza da embarcação após passeio.<br>Sou um comandante com mais de 15 anos de experiência, vencedor de diversas regatas e inúmeras travessias.<br>               <br>Além dos charters leciono aulas de vela oceânica nos níveis iniciação, intermediário e avançado (preparação para regatas), consulte. <br>Segurança e profissionalismo são prioridades.<br>Sejam bem vindos a bordo.<br>Aguardo seu contato para agendarmos sua velejada.</p>"
"
		Veleiro Jeanneau 53 Ano 2012/13 Completamente Equipado
	",1.900.000,"<p>VELEIRO JEANNEAU 53 DS ANO 2012 ENTREGUE EM FEVEREIRO DE 2013<br> <br>3 SUITES COMPLETAS PARA CASAL<br>MOTOR YANMAR COM RABETA MAIS GERADOR<br>4 APARELHOS DE AR CONDICIONADO NAS 3 SUITES E NO SALÃO<br>COZINHA COMPLETA COM ÁGUA QUENTE<br>MESA DE NAVEGAÇÃO COM REPETIDORES DOS EQUIPAMENTOS ELETRÔNICOS TUDO RAYMARINE<br>PILOTO AUTOMÁTICO HIDRÁULICO RAYMARINE<br>ESTAÇÃO DE VENTO, SPEED LOG, SONDA, GPS PLOTTER RÁDIO VHF<br>SALÃO COM MESA DOBRÁVEL<br>PASSARELA HIDRÁULICA NA POPA<br>2 TVS DE LCD HD UMA DE 46"" E UMA DE 21"" POLEGADAS COM ANTENA PARABÓLICA COM NET<br>CATRACAS ELÉTRICAS, INVERSOR E CARREGADOR DE BATERIAS <br>3 BANHEIROS COM VASOS ELÉTRICOS<br>GUINCHO ELÉTRICO PARA ANCORA<br>DOG HOUSE E BIMINI TOP<br>LUZES SUBAQUÁTICAS AZUIS E BRANCAS<br>SOM COM CD E FALANTES MARINIZADOS<br>SISTEMA DE ÁGUA PRESSURIZADA QUENTE E FRIA NO BARCO TODO<br>SUITE COMPLETA PARA MARINHEIRO<br>HÉLICE FOLDING<br>VELA MESTRA COM ENROLADOR DENTRO DO MASTRO<br>2 GENOAS UMA GRANDE E OUTRA PEQUENA COM ENROLADOR<br>UMA VELA ASSIMÉTRICA<br>ACABAMENTO EM MADEIRA TEKA NO COCKPIT E PLATAFORMA DE POPA<br>MESA DO COCKPIT EM TEKA COM CAIXA DE GELO ORIGINAL<br>BARCO NOVÍSSIMO COM POUCO USO</p>"
"
		Windkat Mod.intrepid
	",10.000,<p>Não precisa cartera de navegante . Tem 2 jogos de vela uno novo el otro usado e pala o leme de fibra de carbono.<br>Comunicação so por WhatsApp</p>
"
		Veleiro Monocasco Flash 165
	",23.500,"<p>O Flash 165 é um veleiro de pequeno porte com 16,5 pés, extremamente confortável, rápido e seguro. Você pode velejar em até quatro pessoas, ou mesmo praticar o esporte sozinho. Muito prático, ele pode ser rebocado facilmente a diferentes destinos.<br><br>Modelo precursor da linha Flash, é utilizado para aulas de vela, locação, competições regulares e de vela adaptada. Possui casco auto-adriçante dotado de quilha retrátil com bulbo de chumbo.<br><br><br>comprimento: 5.00 m<br>boca: 2.28 m<br>calado: 0.36/1.35 m<br>peso: 370 kg<br>deslocamento: 620 kg<br>área vélica mestra e buja: 16 m²<br>área vélica balão assimétrico: 19 m²<br>tripulação máxima: 4 pessoas<br>projeto: Craftec</p>"
"
		Veleiro Trimarã Farrier F-30 R
	",275.000,"<p>Comprimento: 30 pés <br>Linha D'água: 6 metros <br>Boca: 7.2 metros <br>Peso: 1850 Kg<br>Calado: 0.40 metros <br>Altura do mastro 12.95 metros de alumínio.<br>Material do casco: Sanduíche de fibra com Divinicell<br>Ano de fabricação 2011.<br>Motorização:1 motor de popa 9.8 Sailor/Combustível:Gasolina Limite de passageiros:10<br>Capitania de registro: Alagoas <br>Velocidade de cruzeiro (nós): 10 nós<br>Velocidade de top (nós):14 nós.<br>Consumo de combustível (l/h): 5 litros/hora <br>Tanque de combustível (litros): 40 litros <br>Área vélica (m2):Não Informado.<br>Parafernália:<br>2 catracas Harken 44 com self tailing , 2 catracas Harken 40 sem self tailing, moitôes, 2 reduções 28/1 e 1 redução 56/1, carrinhos de Genoa, traveler de mestra<br>Cabos de escotas e adriças pré esticados de 6mm, 8mm, 10mm e 12mm.<br>15 metros de corrente galvanizada. <br>100 metros de cabo de seda de 12mm para âncora.<br>Gurupes de 3.20m tubo de 100 mm alumínio.<br><br>Acessórios técnicos:<br>Rádio VHF ,Âncora ,1 Bomba d'água elétrica, 1 bomba d'água manual<br>1 bateria 12 volts de 60AH<br><br>2 Vela grande, 1 Genoa1, 1 Genoa2, 1 Geneiker, 1 Screacher com enrolador.<br><br>Equipamentos de Conforto e LazerWC <br>Som<br>caixa de som <br>Fogão de duas bocas<br> Colchões.<br>Caixa de ferramentas <br>Leme sobressalente de madeira.<br>Quadro de energia<br>Chave geral <br>Luz de convés.<br>Placa solar e acessórios.</p>"
"
		Veleiro Dufour 560 Ano 2015 Completamente Equipado
	",4.500.000,"<p>DUFOUR 560 JULHO DE 2015 MODELO FULL<br>ÚNICO DONO IMPORTAÇÃO LEGAL COM TODOS OS IMPOSTOS PAGOS<br><br>MOTOR VOLVO PENTA COM PÉ DE GALINHA<br>3 SUÍTES COMPLETAS<br>GERADOR FISCHER PANDA 10 KWA<br>4 APARELHOS DE AR CONDICIONADO COM 42.000 BTUS<br>4 CATRACAS ELÉTRICAS<br>INTERNET BADBOY WIRELESS<br>ICEMAKER, AIRFREIR, MICROONDAS, 2 GELADEIRAS, 1 FREEZER<br>VELAS <br>2 VELAS MESTRAS, GENNAKER COM PAU DE SPY, GENOA 100% E GENOA 110%<br>10 DEFENSAS IMPORTADAS GRANDES DE DIVERSOS MODELOS<br>BALSA TRANS OCEAN, BOTE PLASTIMO COM FUNDO RÍGIDO,SALVATAGEM COMPLETA<br>EPIRB MACMURDO, LIFT TV 32"", CIRCUITO DE TV GERAL<br>RADAR,AIS DUPLO, 3 DISPLAYS,SMART PILOT<br>PILOTO AUTOMÁTICO LE COMBLE&amp;SMITH MASTER<br>VÁRIOS DISPLAYS RAYMARINE<br>ACABAMENTO INTERNO ESPECIAL DE PISO E ALMOFADAS<br>ADEGA ELÉTRICA, TODOS OS BANHEIROS ELÉTRICOS<br>CABINE DE MARINHEIRO<br>ANTENA HF DE ALTA PERFORMANCE<br>ANTENA BOOSTER PARA INTERNET E WI-FI EM TODO O BARCO<br>BOWTRUSTER COM REDE WIRELESS<br>LUZES DE FUNDO AZUL<br>CAFETEIRA ELÉTRICA, JOGO DE JANTAR COMPLETO ORIGINAL DUFOUR<br>SEGURO TOTAL AVALIADO EM R$3.900.000,00<br>BARCO SUPER NOVO <br>TENHO OUTRAS OPÇÕES EM BARCOS A VENDA COMO VELEIROS, LANCHAS, TRAWLERS E CATAMARÃS</p>"
"
		Veleiro Pantanal Mpt 26 Rebocavel / Calado Variável 1,70/050
	",145.000,
"
		Catamarã 53 Wave Pierce Ano 2013 Com 2 Yanmar De 108 Hps
	",900.000,"<p>CATAMARÃ DE 53 PÉS FIBRA DE VIDRO ANO 2013/2014<br><br>2 MOTORES YANMAR DE 108 HPS COM PÉ DE GALINHA<br><br>CLASSIFICAÇÃO MAR ABERTO<br><br>BÚSSOLA, RÁDIO VHF<br><br>INVERSOR E CARREGADOR DE BATERIAS 110/220 <br><br>GPS PLOTTER, SONDA, PILOTO AUTOMÁTICO HIDRÁULICO<br><br>GUINCHO ELÉTRICO PARA ANCORA<br><br>FAROLETES STROBOLIGHT<br><br>BOMBAS DE PORÃO, BOMBA DE PRESSURIZAÇÃO AUTOMÁTICA<br><br>ENROLADOR DE GENOA<br><br>VELA MESTRA E GENOA I <br><br>RODA DE LEME<br><br>BANHEIRO COM VASO MANUAL HIDRÁULICO<br><br>BANHEIRO COM VASO ELÉTRICO<br><br>AGUA QUENTE NO BARCO TODO<br><br>SOM, TV, DVD GELADEIRA ELÉTRICA, FOGÃO COM FORNO, FREEZER<br><br>CAPOTA<br><br>Veleiro Catamaran – Wave Pierce -53” <br><br>Especificações Técnicas:<br><br>veleiro - Catamaran – 53”<br><br>ano de lançamento: 2013.<br><br>Navegação Costeira.<br><br>comprimento – 53 pés<br><br>largura – 7,16 metros.<br><br>calado – 1,10 ml – quilha; Skeg.<br><br>altura cabine – 2,18 metros.<br><br>deslocamento – 9,5 toneladas.<br><br>acomodação pernoite – 10 pessoas.<br><br>passageiros diurno – 32 pessoas<br><br>obras vivas – laminação estervinilica -estrutura tipo cavernas/vigas.<br><br>obras mortas – poliéster com nidacore.<br><br>deck com teka industrial.<br><br>02 motores Yanmar 108 cv -250 hs uso.<br><br>Catracas Wimaq 43; Catracas Nautos 40; bote inflável com motor elétrico; câmaras<br><br>seguranças DVR modinq 46; ancoras; airbags, bombas pressurização; bomba de porão.<br><br>mastro com 16 metros.<br><br>area mastra 60m².<br><br>area genoa -39m².<br><br>SPY=80m² - North Sails.<br><br>genoa reserva -20m².<br><br>tanque diesel – 600 a 900lts.<br><br>tanque d`agua -800 a 1200lts<br><br>Wind; Fisch – Find ; piloto automático garmin; bussolas; radio; 2 painéis solar 130A; 05<br><br>baterias 110A , Inversor 3000 W; Inversor 1200W; Tv led; geladeira; fogão; catraca elétrica;<br><br>01 enrolador de genoa nautos; churrasqueira.<br><br>Projetistas: Sea Craft &amp; Yen.Au<br><br>Observação l:<br><br>velocidade máxima motor: 16kn.<br><br>velocidade máxima de vela: 16kn.<br><br>velocidade cruzeiro: 12,5kn.<br><br>velocidade econômica: 8,5kn – consumo 6lts/hora.<br><br>móveis de madeira de lei e acabamento de fácil manutenção e custo.</p>"
"
		Catamarã Praia 30 Ano 2012 Único Dono
	",270.000,"<p>CATAMARÃ PRAIA 30 ANO 2012 ÚNICO DONO<br> <br>- Sou o primeiro e único dono , construi na Maramar no Maranhão em 2012 . <br>- Motor Mercury 40 hp rabeta longa . Primeiro dono tb . <br>- Estofado original <br>- Projeto original ( sem modificações) . <br>- cana de Leme <br>- pernoite para 6 pessoas <br>- 9 passageiros + 1 para o dia <br>- jogo completo com 5 velas <br>Mestra em Dacron ( original )<br>Genoa em Dacron.    “<br>Buja em  Dacron     “<br>Spin <br>Balão <br>- rádio vhf <br>- som com módulo ( amplificador ) 4 falantes <br>- fogão 2 bocas <br>- geladeira <br>- placas solares + 2 baterias <br>- bombas de porão com automático <br>- bombas de pressurização para pia , chuveiros . <br>- enrolador de genoa <br>- enrolador para buja .</p>"
"
		Veleiro Angra 21 Regata Mercury 3.3 2002. Caiera
	",36.500,<p>VELEIRO: ANGRA 21<br>PÉS: 21<br>MODELO: REGATA<br>MOTOR: MERCURY 3.3 HP<br>ANO: DO CONJUNTO 2002<br><br>ACESSORIOS.<br><br>CARRETA DE ENCALHE<br>SALVATAGEM<br>VELAS<br><br><br>OBS: BARCO GUARDADO EM VAGA SECA.</p>
"
		Veleiro Dingue
	",5.000,<p>Velas novas de Dacron<br>Abrigado na carreta no Clube Naval de Brasília</p>
"
		Veleiro Bruce Farr 43 Pés Fibra De Vidro
	",375.000,"<p>VELEIRO BRUCE FARR 43 PÉS <br>COMPRIMENTO 43 PÉS E CALADO 2,90m<br>FABRICAÇÃO FIBRAMAR RJ FIBRA DE VIDRO<br>LAMINAÇÃO RESINA ESTER-VINILICA E DERAKENE<br>MOTOR VOLVO PENTA 2003 REVISADO<br>2 VELAS MESTRAS SENDO UMA ELVSTRON E OUTRA NORTH SAILS<br>2 GENOAS Nº3 UMA ELVSTRON E OUTRA NORTH SAILS<br>1 GENOA Nº1 TIPO SELF TAKING-HEAD NORTH SAILS<br>GUINCHO ELÉTRICO PARA ANCORA COM CONTROLE REMOTO<br>2 ANCORAS<br>SONDA RAYTHEON COM WIND E SPEED E FISHFINDER<br>GPS GARMIN 740S INTERFACEADOS<br>RADAR GARMIN<br>2 SONDAS SENDO UMA AUTOHELM E OUTRA GARMIN<br>RÁDIO VHF, SOM CD<br>PILOTO AUTOMÁTICO AUTOHELM 4000<br>BUSSOLA, VENTILADORES<br>BOTE DE 2,60m DA REGATTA COM MOTOR MERCURY 3.3<br>BIMINI TOP MAIS TOLDO DE COBERTURA<br>500 LITROS DE ÁGUA E 100 LITROS DE DIESEL<br>ACOMODAÇÕES<br>SALA, COZINHA E MESA DE NAVEGAÇÃO<br>SUÍTE DE PROA<br>2 QUARTOS ABERTOS NA POPA E MAIS UM BANHEIRO SOCIAL<br>TOTAL 2 BANHEIROS SENDO UM COM VASO ELÉTRICO E OUTRO MANUAL<br>COZINHA COMPLETA COM GELADEIRA ELÉTRICA, FOGÃO COM FORNO</p>"
"
		Veleiro Malbec 360 Ano 2011 Yanmar Rabeta Super Equipado
	",360.000,"<p>MALBEC 360 ANO 2011 FABRICAÇÃO ARGENTINA<br><br>GUARDADO EM SECO <br>CABINE DE POPA BEM GRANDE, CABINE DE CASAL NA PROA, SALA, COZINHA E MESA DE NAVEGAÇÃO<br>PERNOITE CONFORTÁVEL PARA 6 PESSOAS OU ATÉ 7 DORMINDO 3 PESSOAS NA POPA <br><br>MOTOR YANMAR 3YM30 DE 29 HPS RABETA COM 300 HORAS DE USO<br>HÉLICE FOLDING 2 PÁS<br>PILOTO AUTOMÁTICO ST 6000<br>RÁDIO VHF COBRA<br>GPS NAVMAN TRACKER 5500<br>ESTAÇÃO DE VENTO COM REPETIDOR NAVMAN 3100<br>TRIDATA RAYMARINE<br>3 BATERIAS HELIAR, INVERSOR DE BATERIAS<br>SOM CD SONY MARINE<br>ÁGUA PRESSURIZADA<br>GELADEIRA 12V DE 80 LITROS<br>SISTEMA DE ÁGUA QUENTE NO BARCO TODO COM BOILER <br>BANHEIRO COM VASO HIDRÁULICO IMPORTADO<br>FOGÃO DE 2 BOCAS COM FORNO<br>TOLDO DE COBERTURA<br>ANCORA BRUCE 15 KGS E MAIS UMA ANCORA DE RESERVA DANFORTH DE 8 KGS<br>VELAS <br>MESTRA DACRON<br>MESTRA CARBONO<br>MESTRA KEVLAR<br>GENOA DACRON<br>GENOA 75% CARBONO<br>GENOA 1 KEVLAR<br>GENOA 2 KEVLAR<br>CODE ZERO<br>BALÃO LEVE<br>BALÃO PESADO<br>BARCO EM EXCELENTE ESTADO DE CONSERVAÇÃO</p>"
"
		Veleiro Bruce Roberts 45 Aço
	",470.000,"<p>BRUCE ROBERTS 45 AÇO ANO 2000<br><br>Veleiro Mar Aberto Oceânico / Cutter<br>Ano 2000<br>Comprimento 13,50 mt<br>Boca 4,10 mt<br>Deslocamento 12 ton<br>Tripulantes 01<br>Passageiros 07<br>Pernoite 08<br>Camarote Casal 02<br>Camarote Solteiro 01 / 3 camas<br>Banheiro 02<br>Tanque Combustível 600 lt<br>Tanque de Agua 1200 lt<br><br>Motorização Yammar 54 Hp<br><br>Helice Maxprop – embandeirar 3 pás<br><br>Mastreação Zenith – Estrudado<br><br>Navegação Catracas Harken<br>2 pau de Spinnaker<br>Leme de Vento Sailomat<br>Stoppers Spilock<br>Enrolador de proa Profurl<br>Moitões - Harken e Nautos<br>Bussola Plastimo<br><br>Enxoval North Sails 2 Mestras<br>1 Staysail<br>2 Genoas<br>3 Balão<br>1 Spinaker<br>1 Trysail<br>1 Storm jib<br><br>Elétrico Painel Paneltronics<br>Inversor 110/220<br>Gerador eólico Air Marine<br>Guincho de Ancora<br>Freezer e Geladeira<br><br>Eletrônicos Radar - Raymarine<br>GPS - Raymarine<br>Tridata – Raymarine<br>Piloto Automatico - Autohelm<br>Sonda - Interphase Sea Scout<br>2 Rádios VHF - Raymarine<br>2 Rádios HF SSB - ICON<br>Plotter - Raymarine<br>TV / DVD / Antena<br>Radio/CD<br><br>Hidráulica Vasos Sanitários elétricos<br><br>Boiler<br>Bombas de Porão<br>Bombas de Pressurização<br>Bombas de Pedal<br>Misturadores Whale<br><br>Salvatagem Balsa Plastimo – 8<br><br>Coletes<br>Boias<br>EPIRB<br>Extintores</p>"
